#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-02-03T16:17:29 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ601acc6e31db	
#INFO	-out.max=unlimited	
#INFO	queryParameters=71	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-nav=cat:J/A+A/640/A66&tab:{J/A+A/640/A66/hyades}&key:source=J/A+A/640/A66&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/640/A66/hyades
#-order=I
#-out=Catalog
#-out=GaiaDR2
#-out=RA_ICRS
#-out=DE_ICRS
#-out=plx
#-out=e_plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=Distcore
#-out.all=2
#-out=Member
#-out=MS
#-out=Xraycat
#-out=SepX-ray
#-out=X-rayID
#-out=PosErrXray
#-out=LX
#-out=e_LX
#-out=r_Per
#-out=Per
#-out=Sep2RXS
#-out=2RXSID
#-out=PosErr2RXS
#-out.all=2
#-out=Rate2RXS
#-out=e_Rate2RXS
#-out=ExpTime2RXS
#-out=LX2RXS
#-out=e_LX2RXS
#-out=Sep2RXP
#-out=2RXPID
#-out=PosErr2RXP
#-out=Rate2RXP
#-out=e_Rate2RXP
#-out=ExpTime2RXP
#-out=LX2RXP
#-out=e_LX2RXP
#-out.all=2
#-out=Sep1RXH
#-out=1RXHID
#-out=PosErr1RXH
#-out=Rate1RXH
#-out=e_Rate1RXH
#-out=ExpTime1RXH
#-out=LX1RXH
#-out=e_LX1RXH
#-out=obsIDXMM
#-out=LXXMM
#-out=e_LXXMM
#-out=SepChandra
#-out=ChandraID
#-out=PosErrChandra
#-out=FluxChandra
#-out=e_FluxChandra
#-out=E_FluxChandra
#-out=LXChandra
#-out=e_LXChandra
#-out=_RA.icrs
#-out=_DE.icrs
#-out.all=2
#

#RESOURCE=yCat_36400066
#Name: J/A+A/640/A66
#Title: Updated X-ray view of the Hyades cluster (Freund+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_640_A66_hyades:
#Name: J/A+A/640/A66/hyades
#Title: Hyades membership list with X-ray properties
#Column	Catalog	(A3)	[LRM] Catalog of membership (Catalog) (1)	[ucd=meta.code]
#Column	GaiaDR2	(I19)	Source ID in Gaia DR2 (Gaia_ID)	[ucd=meta.id;meta.main]
#Column	RA_ICRS	(F15.11)	Right ascension (ICRS) at Ep=2015.5 (RAdeg)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Declination (ICRS) at Ep=2015.5 (DEdeg)	[ucd=pos.eq.dec;meta.main]
#Column	plx	(F19.16)	Parallax (plx)	[ucd=pos.parallax.trig]
#Column	e_plx	(F21.18)	Error of the parallax (e_plx)	[ucd=stat.error;pos.parallax]
#Column	Gmag	(F19.16)	Gaia G band magnitude (Gmag)	[ucd=phot.mag;em.opt]
#Column	BPmag	(F20.16)	? Gaia BP band magnitude (BPmag)	[ucd=phot.mag;em.opt.B]
#Column	RPmag	(F20.16)	? Gaia RP band magnitude (RPmag)	[ucd=phot.mag;em.opt.R]
#Column	Distcore	(F20.16)	Distance to Hyades core (Dist_core)	[ucd=pos.distance]
#Column	Member	(A4)	[Core Tail] Member of core or tail (Member)	[ucd=meta.code.member]
#Column	MS	(A1)	[M] Main sequence source (Main-seq)	[ucd=meta.code]
#Column	Xraycat	(a10)	Catalog of the best X-ray detection or upper limit (X-ray_catalog)	[ucd=meta.id;meta.dataset]
#Column	SepX-ray	(F22.17)	? Angular separation between Hyades member and best X-ray detection (Sep_X-ray)	[ucd=pos.angDistance]
#Column	X-rayID	(a24)	ID of best X-ray detection (X-ray_ID)	[ucd=meta.id]
#Column	PosErrXray	(F20.16)	? Positional error of best detection (PosErr_X-ray)	[ucd=stat.error]
#Column	LX	(F22.18)	Best X-ray luminosity (LX)	[ucd=phys.luminosity;em.X-ray]
#Column	e_LX	(F22.18)	? Error of best X-ray luminosity (e_LX)	[ucd=stat.error]
#Column	r_Per	(A1)	Source of the best rotation period (Period_Source) (2)	[ucd=meta.ref;pos.frame]
#Column	Per	(F21.17)	? Best rotation period (Period)	[ucd=time.period;meta.modelled]
#Column	Sep2RXS	(F20.16)	? Angular separation between Hyades member and 2RXS counterpart (Sep_2RXS)	[ucd=pos.angDistance]
#Column	2RXSID	(A21)	ID of 2RXS counterpart (2RXS_ID)	[ucd=meta.id]
#Column	PosErr2RXS	(F20.16)	? Position error of 2RXS counterpart (PosErr_2RXS)	[ucd=stat.error;pos]
#Column	Rate2RXS	(F22.18)	? Count rate of 2RXS counterpart (Rate_2RXS)	[ucd=phot.count;em.X-ray]
#Column	e_Rate2RXS	(F23.19)	? Error of count rate for 2RXS counterpart (e_Rate_2RXS)	[ucd=stat.error]
#Column	ExpTime2RXS	(F18.14)	? Exposure time of 2RXS counterpart (ExpTime_2RXS)	[ucd=time.duration;obs.exposure]
#Column	LX2RXS	(F20.16)	? 2RXS X-ray luminosity (LX_2RXS)	[ucd=phys.luminosity;em.X-ray]
#Column	e_LX2RXS	(F21.17)	? Error of 2RXS X-ray luminosity (e_LX_2RXS)	[ucd=stat.error]
#Column	Sep2RXP	(F20.16)	? Angular separation between Hyades member and 2RXP counterpart (Sep_2RXP)	[ucd=pos.angDistance]
#Column	2RXPID	(A21)	ID of 2RXP counterpart (2RXP_ID)	[ucd=meta.id]
#Column	PosErr2RXP	(F5.1)	? Position error of 2RXP counterpart (PosErr_2RXP)	[ucd=stat.error;pos]
#Column	Rate2RXP	(F10.6)	? Count rate of 2RXP counterpart (Rate_2RXP)	[ucd=phot.count;em.X-ray]
#Column	e_Rate2RXP	(F10.6)	? Error of count rate for 2RXP counterpart (e_Rate_2RXP)	[ucd=stat.error]
#Column	ExpTime2RXP	(F7.1)	? Exposure time of 2RXP counterpart (ExpTime_2RXP)	[ucd=time.duration;obs.exposure]
#Column	LX2RXP	(F21.17)	? 2RXP X-ray luminosity (LX_2RXP)	[ucd=phys.luminosity;em.X-ray]
#Column	e_LX2RXP	(F22.18)	? Error of 2RXP X-ray luminosity (e_LX_2RXP)	[ucd=stat.error]
#Column	Sep1RXH	(F20.16)	? Angular separation between Hyades member and 1RXH counterpart (Sep_1RXH)	[ucd=pos.angDistance]
#Column	1RXHID	(A21)	ID of 1RXH counterpart (1RXH_ID)	[ucd=meta.id]
#Column	PosErr1RXH	(F5.1)	? Position error of 1RXH counterpart (PosErr_1RXH)	[ucd=stat.error;pos]
#Column	Rate1RXH	(F10.6)	? Count rate of 1RXH counterpart (Rate_1RXH)	[ucd=phot.count;em.X-ray]
#Column	e_Rate1RXH	(F10.6)	? Error of count rate for 1RXH counterpart (e_Rate_1RXH)	[ucd=stat.error]
#Column	ExpTime1RXH	(F7.1)	? Exposure time of 1RXH counterpart (ExpTime_1RXH)	[ucd=time.duration;obs.exposure]
#Column	LX1RXH	(F20.16)	? 1RXH X-ray luminosity (LX_1RXH)	[ucd=phys.luminosity;em.X-ray]
#Column	e_LX1RXH	(F21.17)	? Error of 1RXH X-ray luminosity (e_LX_1RXH)	[ucd=stat.error]
#Column	obsIDXMM	(I9)	? Observation ID of XMM counterpart (obsID_XMM) [NULL integer written as an empty string]	[ucd=meta.id;obs]
#Column	LXXMM	(F22.18)	? XMM X-ray luminosity (LX_XMM)	[ucd=phys.luminosity;em.X-ray]
#Column	e_LXXMM	(F22.18)	? Error of XMM X-ray luminosity (e_LX_XMM)	[ucd=stat.error]
#Column	SepChandra	(F21.17)	? Angular separation between Hyades member and Chandra counterpart (Sep_Chandra)	[ucd=pos.angDistance]
#Column	ChandraID	(A21)	ID of Chandra counterpart (Chandra_ID)	[ucd=meta.id]
#Column	PosErrChandra	(F6.2)	? Position error of Chandra counterpart (PosErr_Chandra)	[ucd=stat.error;pos]
#Column	FluxChandra	(D22.15)	? Chandra X-ray flux (Flux_Chandra)	[ucd=phot.flux;em.X-ray]
#Column	e_FluxChandra	(D23.16)	? Lower limit of Chandra X-ray flux (lolim_Flux_Chandra)	[ucd=stat.error]
#Column	E_FluxChandra	(D23.16)	? Upper limit of Chandra X-ray flux (hilim_Flux_Chandra)	[ucd=stat.error;stat.max]
#Column	LXChandra	(F21.17)	? Chandra X-ray luminosity (LX_Chandra)	[ucd=phys.luminosity;em.X-ray]
#Column	e_LXChandra	(F21.17)	? Error of Chandra X-ray luminosity (e_LX_Chandra)	[ucd=stat.error]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2015.5 (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
Catalog;GaiaDR2;RA_ICRS;DE_ICRS;plx;e_plx;Gmag;BPmag;RPmag;Distcore;Member;MS;Xraycat;SepX-ray;X-rayID;PosErrXray;LX;e_LX;r_Per;Per;Sep2RXS;2RXSID;PosErr2RXS;Rate2RXS;e_Rate2RXS;ExpTime2RXS;LX2RXS;e_LX2RXS;Sep2RXP;2RXPID;PosErr2RXP;Rate2RXP;e_Rate2RXP;ExpTime2RXP;LX2RXP;e_LX2RXP;Sep1RXH;1RXHID;PosErr1RXH;Rate1RXH;e_Rate1RXH;ExpTime1RXH;LX1RXH;e_LX1RXH;obsIDXMM;LXXMM;e_LXXMM;SepChandra;ChandraID;PosErrChandra;FluxChandra;e_FluxChandra;E_FluxChandra;LXChandra;e_LXChandra;_RA.icrs;_DE.icrs
 ; ;deg;deg;mas;mas;mag;mag;mag;pc; ; ; ;arcsec; ;arcsec;ZW;ZW; ;d;arcsec; ;arcsec;ct/s;ct/s;s;ZW;ZW;arcsec; ;arcsec;ct/s;ct/s;s;ZW;ZW;arcsec; ;arcsec;ct/s;ct/s;s;ZW;ZW; ;ZW;ZW;arcsec; ;arcsec;mW/m2;mW/m2;mW/m2;ZW;ZW;deg;deg
---;-------------------;---------------;---------------;-------------------;---------------------;-------------------;--------------------;--------------------;--------------------;----;-;----------;----------------------;------------------------;--------------------;----------------------;----------------------;-;---------------------;--------------------;---------------------;--------------------;----------------------;-----------------------;------------------;--------------------;---------------------;--------------------;---------------------;-----;----------;----------;-------;---------------------;----------------------;--------------------;---------------------;-----;----------;----------;-------;--------------------;---------------------;---------;----------------------;----------------------;---------------------;---------------------;------;----------------------;-----------------------;-----------------------;---------------------;---------------------;---------------;---------------
LRM;   8479094371605632; 45.01314169952;  7.74984630486;42.0358795562663019; 0.066751385271225705; 7.7084312438964799;  8.2177238464355504;  7.1110138893127397; 26.9575015994724012;Tail;M;2RXP      ;   1.55786504852428997;2RXP J030002.6+074500   ;  5.0000000000000000;  3.174629118258200045;  0.211858077169879006; ;                     ; 26.9696508041992011;2RXS J030004.4+074503;  8.8440923690795898;  0.073660872876644107;  0.0181215461343527014;299.40701293945301;  2.6420286059259999;  0.65002803803612896;  1.5578650485242900;2RXP J030002.6+074500;  5.0;  0.088510;  0.005900; 2633.0;  3.17462911825820004;  0.211858077169879006;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 45.01314169952; +7.74984630486
LRM;  11037726649058432; 50.12263151592;  8.45447668195;31.4748884611576010; 0.041389079039254602; 9.2082176208496094;  9.8567371368408203;  8.4752254486084002; 19.7763467241417992;Tail;M;2RXS_UP   ;                      ;                        ;                    ;  1.029383693374330111;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 50.12263151592; +8.45447668195
 LR;  27821118811895808; 46.56357375683; 12.09848774692;29.6762521138140016; 0.094551016779320193;14.6018676757812003; 16.5307102203368999; 13.2797603607178001; 19.4968755284857984;Tail;M;2RXS_UP   ;                      ;                        ;                    ;  1.462088118313989993;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 46.56357375683;+12.09848774692
LRM;  29720761371785216; 47.68155765171; 13.64319380039;20.9760829214760989; 0.050275147552066697;12.5629444122313991; 13.8230400085449006; 11.4611072540283008; 15.7589448663342999;Core;M;2RXS_UP   ;                      ;                        ;                    ;  4.656565770364400336;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 47.68155765171;+13.64319380039
 LR;  34762198279394048; 46.41235533301; 16.97605140396;23.9412127400753008; 0.142879190254867006;16.4947566986083984; 18.7926712036132990; 15.0888977050781001; 16.1970244603953013;Core;M;1RXH_UP   ; 701.77715629123201779;990804-mpe_/rh800683n001;                    ;  0.193276738826596989;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 46.41235533301;+16.97605140396
 LR;  34772746719056128; 46.61011428723; 17.22470322353;27.7057814435001006; 0.117595632464458005;13.9964923858643004; 15.6805858612061009; 12.7456026077271005; 17.8429987052894994;Core;M;1RXH      ;   3.61415450412500006;1RXH J030625.9+171331   ;  5.0000000000000000;  1.187423981714049948;  0.189826516848206006; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;  2.9873998364562300;1RXH J030626.3+171329;  5.0;  0.003468;  0.000588;33686.0;  1.3649307658909799;  0.23171412336402900;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 46.61011428723;+17.22470322353
 LR;  34772746719056128; 46.61011428723; 17.22470322353;27.7057814435001006; 0.117595632464458005;13.9964923858643004; 15.6805858612061009; 12.7456026077271005; 17.8429987052894994;Core;M;1RXH      ;   3.61415450412500006;1RXH J030625.9+171331   ;  5.0000000000000000;  1.187423981714049948;  0.189826516848206006; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;  3.6141545041250001;1RXH J030625.9+171331;  5.0;  0.002848;  0.000447;89901.0;  1.1209120015160099;  0.17618679082350000;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 46.61011428723;+17.22470322353
 LR;  36629890579758592; 58.14384068368; 11.26075026068;28.5983772119623012; 0.061629317951626197;12.6262083053588992; 14.0402765274047994; 11.4675407409668004; 14.1677826620874008;Core;M;2RXS_UP   ;                      ;                        ;                    ;  1.578765502449319902;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 58.14384068368;+11.26075026068
 LR;  37414254686537344; 55.63346515990; 12.27287247913;30.3075019048982988; 0.066763947835916104;13.2419719696044993; 14.9256992340087997; 11.9794712066650000; 16.3329981320629010;Core;M;2RXS      ;   1.79344153037664000;2RXS J034231.8+121621   ;  7.2607460021972701;  5.629598313188079572;  1.150891714118720044; ;                     ;  1.7934415303766400;2RXS J034231.8+121621;  7.2607460021972701;  0.081589967012405396;  0.0166760403662919998;360.68118286132801;  5.6295983131880796;  1.15089171411872004;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 55.63346515990;+12.27287247913
 LR;  38329666836450304; 59.56042372775; 12.62797069843;21.9461482038386002; 0.102519050756928007;15.1111564636230007; 17.0140666961669993; 13.7995214462280007;  7.0981128488174399;Core;M;XMM       ;                      ;                        ;                    ;  1.083471977304649947;  0.049338745670421902;2;  0.87000000000000000;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;782060601;  1.083471977304649947;  0.049338745670421902;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 59.56042372775;+12.62797069843
LRM;  38354680725946240; 58.75658414086; 12.48554217275;21.7218229942558985; 0.040783640571332998; 9.7661132812500000; 10.3633031845093004;  9.0676040649414098;  7.6513624407630196;Core;M;2RXS_UP   ;                      ;                        ;                    ;  2.723970438897839852;                      ;D; 11.66000000000000014;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 58.75658414086;+12.48554217275
 LR;  38670343642226816; 58.44437807278; 13.39192671281;24.1537022438651015; 0.105971988275414000;14.8321437835693004; 16.7181491851806996; 13.5178146362305007;  9.0507800716146107;Core;M;2RXS_UP   ;                      ;                        ;                    ;  2.147007089086959919;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 58.44437807278;+13.39192671281
  L;  38929141191925760; 60.18786450237; 13.90626330846;21.2419808306228006; 0.531953623450654001;13.3299741744994993; 15.0504169464111008; 12.0636320114136009;  6.1202294256750402;Core;M;2RXS      ;   8.20755487863178068;2RXS J040044.3+135424   ;  7.2008962631225604;  8.294726128394090736;  2.296311581912190203;2;  2.66000000000000014;  8.2075548786317807;2RXS J040044.3+135424;  7.2008962631225604;  0.059054248034954099;  0.0160787962377070999;306.01580810546898;  8.2947261283940907;  2.29631158191219020;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 60.18786450237;+13.90626330846
 LR;  39305036729495936; 60.92600247350; 14.99122205563;24.0527097007948996; 0.054050574868840802;15.0388498306274006; 14.9842081069946005; 15.1116924285888992;  7.3494668979881901;Core; ;2RXS_UP   ;                      ;                        ;                    ;  2.478991637327899955;                      ; ;                     ;                    ;                     ;                    ;                      ;                       ;                  ;                    ;                     ;                    ;                     ;     ;          ;          ;       ;                     ;                      ;                    ;                     ;     ;          ;          ;       ;                    ;                     ;         ;                      ;                      ;                     ;                     ;      ;                      ;                       ;                       ;                     ;                     ; 60.92600247350;+14.99122205563
